SEXE;AGE;POP;ANNEE
M; 0 ;399548;1991
M; 1 ;395294;1991
M; 2 ;401225;1991
M; 3 ;399805;1991
M; 4 ;407266;1991
M; 5 ;403181;1991
M; 6 ;397941;1991
M; 7 ;392061;1991
M; 8 ;419174;1991
M; 9 ;423513;1991
M; 10 ;424202;1991
M; 11 ;401734;1991
M; 12 ;392733;1991
M; 13 ;396889;1991
M; 14 ;386863;1991
M; 15 ;400819;1991
M; 16 ;429139;1991
M; 17 ;457558;1991
M; 18 ;468222;1991
M; 19 ;466347;1991
M; 20 ;453454;1991
M; 21 ;445676;1991
M; 22 ;436161;1991
M; 23 ;434134;1991
M; 24 ;442827;1991
M; 25 ;445139;1991
M; 26 ;450981;1991
M; 27 ;448003;1991
M; 28 ;435517;1991
M; 29 ;441899;1991
M; 30 ;442308;1991
M; 31 ;443694;1991
M; 32 ;434449;1991
M; 33 ;436749;1991
M; 34 ;435003;1991
M; 35 ;434809;1991
M; 36 ;436802;1991
M; 37 ;431898;1991
M; 38 ;442201;1991
M; 39 ;436256;1991
M; 40 ;457176;1991
M; 41 ;452902;1991
M; 42 ;455594;1991
M; 43 ;449148;1991
M; 44 ;427667;1991
M; 45 ;327131;1991
M; 46 ;321500;1991
M; 47 ;315721;1991
M; 48 ;296043;1991
M; 49 ;266098;1991
M; 50 ;280079;1991
M; 51 ;294831;1991
M; 52 ;292581;1991
M; 53 ;290944;1991
M; 54 ;295103;1991
M; 55 ;291232;1991
M; 56 ;298547;1991
M; 57 ;291686;1991
M; 58 ;301482;1991
M; 59 ;296379;1991
M; 60 ;299038;1991
M; 61 ;282094;1991
M; 62 ;278744;1991
M; 63 ;268579;1991
M; 64 ;265272;1991
M; 65 ;258470;1991
M; 66 ;246078;1991
M; 67 ;242040;1991
M; 68 ;236154;1991
M; 69 ;237588;1991
M; 70 ;236231;1991
M; 71 ;138673;1991
M; 72 ;116604;1991
M; 73 ;98897;1991
M; 74 ;88944;1991
M; 75 ;105730;1991
M; 76 ;146778;1991
M; 77 ;140736;1991
M; 78 ;132190;1991
M; 79 ;113954;1991
M; 80 ;108184;1991
M; 81 ;95580;1991
M; 82 ;85956;1991
M; 83 ;72625;1991
M; 84 ;63358;1991
M; 85 ;53844;1991
M; 86 ;44193;1991
M; 87 ;36490;1991
M; 88 ;30210;1991
M; 89 ;23366;1991
M; 90 ;16858;1991
M; 91 ;12422;1991
M; 92 ;8661;1991
M; 93 ;6091;1991
M; 94 ;4158;1991
M; 95 ;2325;1991
M; 96 ;1661;1991
M; 97 ;1099;1991
M; 98 ;622;1991
M; 99 ;490;1991
M;100 ou +;467;1991
F; 0 ;379319;1991
F; 1 ;379358;1991
F; 2 ;383016;1991
F; 3 ;383078;1991
F; 4 ;388872;1991
F; 5 ;384960;1991
F; 6 ;380851;1991
F; 7 ;374714;1991
F; 8 ;399559;1991
F; 9 ;403771;1991
F; 10 ;405111;1991
F; 11 ;382943;1991
F; 12 ;374913;1991
F; 13 ;378061;1991
F; 14 ;368949;1991
F; 15 ;382468;1991
F; 16 ;408833;1991
F; 17 ;438189;1991
F; 18 ;449518;1991
F; 19 ;452386;1991
F; 20 ;441020;1991
F; 21 ;437543;1991
F; 22 ;430969;1991
F; 23 ;429191;1991
F; 24 ;441051;1991
F; 25 ;443183;1991
F; 26 ;451801;1991
F; 27 ;449569;1991
F; 28 ;437583;1991
F; 29 ;444212;1991
F; 30 ;443496;1991
F; 31 ;445807;1991
F; 32 ;438112;1991
F; 33 ;440739;1991
F; 34 ;439475;1991
F; 35 ;439183;1991
F; 36 ;439265;1991
F; 37 ;432395;1991
F; 38 ;440244;1991
F; 39 ;433152;1991
F; 40 ;449983;1991
F; 41 ;444995;1991
F; 42 ;443353;1991
F; 43 ;436516;1991
F; 44 ;417111;1991
F; 45 ;318519;1991
F; 46 ;314835;1991
F; 47 ;307991;1991
F; 48 ;287651;1991
F; 49 ;260317;1991
F; 50 ;275952;1991
F; 51 ;296266;1991
F; 52 ;294763;1991
F; 53 ;296040;1991
F; 54 ;301638;1991
F; 55 ;301516;1991
F; 56 ;311926;1991
F; 57 ;308005;1991
F; 58 ;321485;1991
F; 59 ;320505;1991
F; 60 ;326562;1991
F; 61 ;311676;1991
F; 62 ;312848;1991
F; 63 ;306551;1991
F; 64 ;308596;1991
F; 65 ;307530;1991
F; 66 ;299562;1991
F; 67 ;298001;1991
F; 68 ;297055;1991
F; 69 ;303060;1991
F; 70 ;303387;1991
F; 71 ;182581;1991
F; 72 ;158661;1991
F; 73 ;138459;1991
F; 74 ;128244;1991
F; 75 ;156086;1991
F; 76 ;227564;1991
F; 77 ;221046;1991
F; 78 ;215971;1991
F; 79 ;193916;1991
F; 80 ;192123;1991
F; 81 ;178768;1991
F; 82 ;167417;1991
F; 83 ;149405;1991
F; 84 ;137027;1991
F; 85 ;121622;1991
F; 86 ;107693;1991
F; 87 ;93362;1991
F; 88 ;81448;1991
F; 89 ;68572;1991
F; 90 ;52506;1991
F; 91 ;41044;1991
F; 92 ;31210;1991
F; 93 ;24017;1991
F; 94 ;18095;1991
F; 95 ;12609;1991
F; 96 ;8904;1991
F; 97 ;6250;1991
F; 98 ;3725;1991
F; 99 ;2566;1991
F;100 ou +;3418;1991
M; 0 ;397292;1992
M; 1 ;395897;1992
M; 2 ;397680;1992
M; 3 ;401144;1992
M; 4 ;401616;1992
M; 5 ;408366;1992
M; 6 ;403859;1992
M; 7 ;398632;1992
M; 8 ;393086;1992
M; 9 ;419978;1992
M; 10 ;423648;1992
M; 11 ;424585;1992
M; 12 ;403271;1992
M; 13 ;393616;1992
M; 14 ;398392;1992
M; 15 ;388090;1992
M; 16 ;401345;1992
M; 17 ;429370;1992
M; 18 ;455141;1992
M; 19 ;463620;1992
M; 20 ;461204;1992
M; 21 ;448374;1992
M; 22 ;440493;1992
M; 23 ;432324;1992
M; 24 ;431403;1992
M; 25 ;441264;1992
M; 26 ;445467;1992
M; 27 ;452562;1992
M; 28 ;448867;1992
M; 29 ;437859;1992
M; 30 ;442959;1992
M; 31 ;443703;1992
M; 32 ;444309;1992
M; 33 ;434915;1992
M; 34 ;437283;1992
M; 35 ;435452;1992
M; 36 ;434809;1992
M; 37 ;436653;1992
M; 38 ;431486;1992
M; 39 ;442109;1992
M; 40 ;435329;1992
M; 41 ;455890;1992
M; 42 ;451500;1992
M; 43 ;453993;1992
M; 44 ;447777;1992
M; 45 ;425556;1992
M; 46 ;325387;1992
M; 47 ;320480;1992
M; 48 ;313972;1992
M; 49 ;294748;1992
M; 50 ;264728;1992
M; 51 ;278253;1992
M; 52 ;293075;1992
M; 53 ;290514;1992
M; 54 ;288788;1992
M; 55 ;292413;1992
M; 56 ;288404;1992
M; 57 ;295411;1992
M; 58 ;288347;1992
M; 59 ;297934;1992
M; 60 ;291949;1992
M; 61 ;294595;1992
M; 62 ;277386;1992
M; 63 ;273503;1992
M; 64 ;263850;1992
M; 65 ;259572;1992
M; 66 ;252970;1992
M; 67 ;240254;1992
M; 68 ;235785;1992
M; 69 ;229892;1992
M; 70 ;230439;1992
M; 71 ;228657;1992
M; 72 ;133946;1992
M; 73 ;112090;1992
M; 74 ;94974;1992
M; 75 ;84956;1992
M; 76 ;100095;1992
M; 77 ;138663;1992
M; 78 ;132208;1992
M; 79 ;123174;1992
M; 80 ;105097;1992
M; 81 ;99089;1992
M; 82 ;86734;1992
M; 83 ;77052;1992
M; 84 ;64313;1992
M; 85 ;55516;1992
M; 86 ;46570;1992
M; 87 ;37659;1992
M; 88 ;30466;1992
M; 89 ;24761;1992
M; 90 ;18896;1992
M; 91 ;13331;1992
M; 92 ;9527;1992
M; 93 ;6488;1992
M; 94 ;4525;1992
M; 95 ;2955;1992
M; 96 ;1613;1992
M; 97 ;1148;1992
M; 98 ;742;1992
M; 99 ;410;1992
M;100 ou +;591;1992
F; 0 ;378518;1992
F; 1 ;376728;1992
F; 2 ;381258;1992
F; 3 ;383240;1992
F; 4 ;384335;1992
F; 5 ;389918;1992
F; 6 ;385574;1992
F; 7 ;381626;1992
F; 8 ;375709;1992
F; 9 ;400328;1992
F; 10 ;403687;1992
F; 11 ;405284;1992
F; 12 ;384278;1992
F; 13 ;375730;1992
F; 14 ;379019;1992
F; 15 ;369917;1992
F; 16 ;383075;1992
F; 17 ;408970;1992
F; 18 ;438331;1992
F; 19 ;448771;1992
F; 20 ;450949;1992
F; 21 ;439929;1992
F; 22 ;436105;1992
F; 23 ;430295;1992
F; 24 ;428807;1992
F; 25 ;441229;1992
F; 26 ;444033;1992
F; 27 ;453294;1992
F; 28 ;450458;1992
F; 29 ;439499;1992
F; 30 ;445454;1992
F; 31 ;444756;1992
F; 32 ;446884;1992
F; 33 ;438836;1992
F; 34 ;441491;1992
F; 35 ;439851;1992
F; 36 ;439736;1992
F; 37 ;439613;1992
F; 38 ;432544;1992
F; 39 ;440641;1992
F; 40 ;433071;1992
F; 41 ;449385;1992
F; 42 ;444390;1992
F; 43 ;442465;1992
F; 44 ;436269;1992
F; 45 ;416108;1992
F; 46 ;317731;1992
F; 47 ;314855;1992
F; 48 ;307261;1992
F; 49 ;287561;1992
F; 50 ;259984;1992
F; 51 ;275040;1992
F; 52 ;295579;1992
F; 53 ;293903;1992
F; 54 ;295153;1992
F; 55 ;300261;1992
F; 56 ;300438;1992
F; 57 ;310895;1992
F; 58 ;306480;1992
F; 59 ;320193;1992
F; 60 ;318801;1992
F; 61 ;324960;1992
F; 62 ;309816;1992
F; 63 ;310665;1992
F; 64 ;304571;1992
F; 65 ;306084;1992
F; 66 ;304731;1992
F; 67 ;297086;1992
F; 68 ;295135;1992
F; 69 ;293635;1992
F; 70 ;299217;1992
F; 71 ;299139;1992
F; 72 ;180113;1992
F; 73 ;155684;1992
F; 74 ;136089;1992
F; 75 ;125345;1992
F; 76 ;151927;1992
F; 77 ;221014;1992
F; 78 ;214042;1992
F; 79 ;207900;1992
F; 80 ;185438;1992
F; 81 ;182918;1992
F; 82 ;168705;1992
F; 83 ;156837;1992
F; 84 ;138547;1992
F; 85 ;125728;1992
F; 86 ;110254;1992
F; 87 ;96337;1992
F; 88 ;82460;1992
F; 89 ;70789;1992
F; 90 ;58499;1992
F; 91 ;44080;1992
F; 92 ;33545;1992
F; 93 ;25000;1992
F; 94 ;18803;1992
F; 95 ;13883;1992
F; 96 ;9461;1992
F; 97 ;6468;1992
F; 98 ;4470;1992
F; 99 ;2488;1992
F;100 ou +;3788;1992
M; 0 ;389567;1992
M; 1 ;393218;1993
M; 2 ;397730;1993
M; 3 ;397587;1993
M; 4 ;402614;1993
M; 5 ;402608;1993
M; 6 ;409052;1993
M; 7 ;404022;1993
M; 8 ;399577;1993
M; 9 ;394100;1993
M; 10 ;419554;1993
M; 11 ;424105;1993
M; 12 ;425698;1993
M; 13 ;404266;1993
M; 14 ;394625;1993
M; 15 ;399468;1993
M; 16 ;389228;1993
M; 17 ;401338;1993
M; 18 ;427402;1993
M; 19 ;451321;1993
M; 20 ;458964;1993
M; 21 ;456925;1993
M; 22 ;443562;1993
M; 23 ;437087;1993
M; 24 ;430037;1993
M; 25 ;430053;1993
M; 26 ;442373;1993
M; 27 ;446913;1993
M; 28 ;453629;1993
M; 29 ;451217;1993
M; 30 ;439364;1993
M; 31 ;444444;1993
M; 32 ;444332;1993
M; 33 ;445140;1993
M; 34 ;435357;1993
M; 35 ;437716;1993
M; 36 ;435847;1993
M; 37 ;434402;1993
M; 38 ;436374;1993
M; 39 ;431520;1993
M; 40 ;440952;1993
M; 41 ;434172;1993
M; 42 ;454397;1993
M; 43 ;449871;1993
M; 44 ;452330;1993
M; 45 ;445422;1993
M; 46 ;423473;1993
M; 47 ;324028;1993
M; 48 ;318784;1993
M; 49 ;312664;1993
M; 50 ;292824;1993
M; 51 ;263210;1993
M; 52 ;276560;1993
M; 53 ;291045;1993
M; 54 ;288177;1993
M; 55 ;286237;1993
M; 56 ;289618;1993
M; 57 ;285165;1993
M; 58 ;292292;1993
M; 59 ;284924;1993
M; 60 ;293469;1993
M; 61 ;287913;1993
M; 62 ;289607;1993
M; 63 ;272331;1993
M; 64 ;268570;1993
M; 65 ;258227;1993
M; 66 ;253822;1993
M; 67 ;247026;1993
M; 68 ;234293;1993
M; 69 ;229456;1993
M; 70 ;223037;1993
M; 71 ;223347;1993
M; 72 ;220822;1993
M; 73 ;128956;1993
M; 74 ;107570;1993
M; 75 ;90602;1993
M; 76 ;80637;1993
M; 77 ;94580;1993
M; 78 ;130488;1993
M; 79 ;123470;1993
M; 80 ;114156;1993
M; 81 ;96627;1993
M; 82 ;90161;1993
M; 83 ;78099;1993
M; 84 ;68573;1993
M; 85 ;56443;1993
M; 86 ;48126;1993
M; 87 ;39895;1993
M; 88 ;31713;1993
M; 89 ;25080;1993
M; 90 ;20110;1993
M; 91 ;15082;1993
M; 92 ;10375;1993
M; 93 ;7135;1993
M; 94 ;4731;1993
M; 95 ;3276;1993
M; 96 ;2084;1993
M; 97 ;1100;1993
M; 98 ;785;1993
M; 99 ;504;1993
M;100 ou +;584;1993
F; 0 ;370754;1993
F; 1 ;375572;1993
F; 2 ;378271;1993
F; 3 ;381473;1993
F; 4 ;384273;1993
F; 5 ;385281;1993
F; 6 ;390606;1993
F; 7 ;385807;1993
F; 8 ;382681;1993
F; 9 ;376716;1993
F; 10 ;399840;1993
F; 11 ;403777;1993
F; 12 ;406282;1993
F; 13 ;385148;1993
F; 14 ;376833;1993
F; 15 ;380131;1993
F; 16 ;371187;1993
F; 17 ;384038;1993
F; 18 ;409096;1993
F; 19 ;437507;1993
F; 20 ;447470;1993
F; 21 ;450098;1993
F; 22 ;437906;1993
F; 23 ;435209;1993
F; 24 ;429909;1993
F; 25 ;428987;1993
F; 26 ;442737;1993
F; 27 ;445383;1993
F; 28 ;454807;1993
F; 29 ;452872;1993
F; 30 ;441031;1993
F; 31 ;447163;1993
F; 32 ;445850;1993
F; 33 ;447940;1993
F; 34 ;439563;1993
F; 35 ;442174;1993
F; 36 ;440730;1993
F; 37 ;439644;1993
F; 38 ;440039;1993
F; 39 ;433160;1993
F; 40 ;440365;1993
F; 41 ;432947;1993
F; 42 ;448776;1993
F; 43 ;443692;1993
F; 44 ;441957;1993
F; 45 ;435357;1993
F; 46 ;415336;1993
F; 47 ;317291;1993
F; 48 ;314270;1993
F; 49 ;307153;1993
F; 50 ;286882;1993
F; 51 ;259514;1993
F; 52 ;274421;1993
F; 53 ;294808;1993
F; 54 ;292955;1993
F; 55 ;293862;1993
F; 56 ;299342;1993
F; 57 ;299144;1993
F; 58 ;309721;1993
F; 59 ;305355;1993
F; 60 ;318283;1993
F; 61 ;317563;1993
F; 62 ;322835;1993
F; 63 ;307928;1993
F; 64 ;308522;1993
F; 65 ;302141;1993
F; 66 ;303313;1993
F; 67 ;301864;1993
F; 68 ;294349;1993
F; 69 ;291818;1993
F; 70 ;289889;1993
F; 71 ;295286;1993
F; 72 ;294513;1993
F; 73 ;177101;1993
F; 74 ;152881;1993
F; 75 ;133006;1993
F; 76 ;121989;1993
F; 77 ;147389;1993
F; 78 ;214387;1993
F; 79 ;206418;1993
F; 80 ;199183;1993
F; 81 ;176832;1993
F; 82 ;172976;1993
F; 83 ;158524;1993
F; 84 ;145738;1993
F; 85 ;127466;1993
F; 86 ;114417;1993
F; 87 ;99164;1993
F; 88 ;85307;1993
F; 89 ;71792;1993
F; 90 ;60925;1993
F; 91 ;49222;1993
F; 92 ;36428;1993
F; 93 ;27021;1993
F; 94 ;19637;1993
F; 95 ;14320;1993
F; 96 ;10471;1993
F; 97 ;6963;1993
F; 98 ;4699;1993
F; 99 ;3132;1993
F;100 ou +;3874;1993
M; 0 ;371874;1993
M; 1 ;385468;1993
M; 2 ;394884;1994
M; 3 ;397523;1994
M; 4 ;399205;1994
M; 5 ;403529;1994
M; 6 ;403505;1994
M; 7 ;409362;1994
M; 8 ;404652;1994
M; 9 ;400742;1994
M; 10 ;394057;1994
M; 11 ;419663;1994
M; 12 ;425335;1994
M; 13 ;426515;1994
M; 14 ;405478;1994
M; 15 ;395421;1994
M; 16 ;400657;1994
M; 17 ;390006;1994
M; 18 ;399463;1994
M; 19 ;423645;1994
M; 20 ;446721;1994
M; 21 ;454471;1994
M; 22 ;452410;1994
M; 23 ;439663;1994
M; 24 ;434010;1994
M; 25 ;427752;1994
M; 26 ;429814;1994
M; 27 ;443012;1994
M; 28 ;446670;1994
M; 29 ;454954;1994
M; 30 ;451809;1994
M; 31 ;440074;1994
M; 32 ;444247;1994
M; 33 ;444028;1994
M; 34 ;445033;1994
M; 35 ;434920;1994
M; 36 ;437428;1994
M; 37 ;435027;1994
M; 38 ;433501;1994
M; 39 ;436103;1994
M; 40 ;430388;1994
M; 41 ;439371;1994
M; 42 ;432748;1994
M; 43 ;452466;1994
M; 44 ;448224;1994
M; 45 ;449970;1994
M; 46 ;443080;1994
M; 47 ;421746;1994
M; 48 ;321969;1994
M; 49 ;317470;1994
M; 50 ;310806;1994
M; 51 ;291004;1994
M; 52 ;261882;1994
M; 53 ;274629;1994
M; 54 ;288687;1994
M; 55 ;285463;1994
M; 56 ;283589;1994
M; 57 ;286381;1994
M; 58 ;282031;1994
M; 59 ;288972;1994
M; 60 ;280662;1994
M; 61 ;289234;1994
M; 62 ;283288;1994
M; 63 ;284273;1994
M; 64 ;267309;1994
M; 65 ;262793;1994
M; 66 ;252727;1994
M; 67 ;248006;1994
M; 68 ;240739;1994
M; 69 ;228042;1994
M; 70 ;222596;1994
M; 71 ;216269;1994
M; 72 ;216012;1994
M; 73 ;212511;1994
M; 74 ;124133;1994
M; 75 ;102636;1994
M; 76 ;86098;1994
M; 77 ;76177;1994
M; 78 ;89008;1994
M; 79 ;122079;1994
M; 80 ;114373;1994
M; 81 ;104820;1994
M; 82 ;87843;1994
M; 83 ;81133;1994
M; 84 ;69518;1994
M; 85 ;60093;1994
M; 86 ;48717;1994
M; 87 ;41085;1994
M; 88 ;33453;1994
M; 89 ;26185;1994
M; 90 ;20320;1994
M; 91 ;16028;1994
M; 92 ;11608;1994
M; 93 ;7969;1994
M; 94 ;5084;1994
M; 95 ;3343;1994
M; 96 ;2264;1994
M; 97 ;1467;1994
M; 98 ;718;1994
M; 99 ;509;1994
M;100 ou +;649;1994
F; 0 ;355103;1994
F; 1 ;367874;1994
F; 2 ;376859;1994
F; 3 ;378439;1994
F; 4 ;382642;1994
F; 5 ;385123;1994
F; 6 ;386022;1994
F; 7 ;391067;1994
F; 8 ;386534;1994
F; 9 ;383827;1994
F; 10 ;376607;1994
F; 11 ;399697;1994
F; 12 ;404717;1994
F; 13 ;406990;1994
F; 14 ;386335;1994
F; 15 ;378192;1994
F; 16 ;381604;1994
F; 17 ;372414;1994
F; 18 ;384243;1994
F; 19 ;408538;1994
F; 20 ;435842;1994
F; 21 ;446484;1994
F; 22 ;448065;1994
F; 23 ;436379;1994
F; 24 ;434057;1994
F; 25 ;429646;1994
F; 26 ;429835;1994
F; 27 ;443880;1994
F; 28 ;446307;1994
F; 29 ;457077;1994
F; 30 ;454442;1994
F; 31 ;442543;1994
F; 32 ;448259;1994
F; 33 ;446673;1994
F; 34 ;448829;1994
F; 35 ;440144;1994
F; 36 ;443111;1994
F; 37 ;440673;1994
F; 38 ;439739;1994
F; 39 ;440748;1994
F; 40 ;432989;1994
F; 41 ;439984;1994
F; 42 ;432653;1994
F; 43 ;447910;1994
F; 44 ;443297;1994
F; 45 ;440898;1994
F; 46 ;434509;1994
F; 47 ;414817;1994
F; 48 ;316393;1994
F; 49 ;314239;1994
F; 50 ;306429;1994
F; 51 ;286052;1994
F; 52 ;259182;1994
F; 53 ;273762;1994
F; 54 ;293858;1994
F; 55 ;291771;1994
F; 56 ;292994;1994
F; 57 ;298062;1994
F; 58 ;297826;1994
F; 59 ;308828;1994
F; 60 ;303520;1994
F; 61 ;316911;1994
F; 62 ;315701;1994
F; 63 ;320550;1994
F; 64 ;305945;1994
F; 65 ;306050;1994
F; 66 ;299545;1994
F; 67 ;300481;1994
F; 68 ;298704;1994
F; 69 ;291142;1994
F; 70 ;288068;1994
F; 71 ;286020;1994
F; 72 ;291060;1994
F; 73 ;289269;1994
F; 74 ;174256;1994
F; 75 ;149276;1994
F; 76 ;129594;1994
F; 77 ;118458;1994
F; 78 ;142688;1994
F; 79 ;206718;1994
F; 80 ;197712;1994
F; 81 ;189786;1994
F; 82 ;167447;1994
F; 83 ;162356;1994
F; 84 ;147354;1994
F; 85 ;134018;1994
F; 86 ;115677;1994
F; 87 ;102557;1994
F; 88 ;87690;1994
F; 89 ;74149;1994
F; 90 ;61670;1994
F; 91 ;51118;1994
F; 92 ;40603;1994
F; 93 ;29363;1994
F; 94 ;21242;1994
F; 95 ;15102;1994
F; 96 ;10649;1994
F; 97 ;7665;1994
F; 98 ;5007;1994
F; 99 ;3300;1994
F;100 ou +;4365;1994
M; 0 ;371989;1994
M; 1 ;367965;1994
M; 2 ;387109;1994
M; 3 ;394636;1995
M; 4 ;398918;1995
M; 5 ;400254;1995
M; 6 ;404326;1995
M; 7 ;403860;1995
M; 8 ;409986;1995
M; 9 ;405424;1995
M; 10 ;400752;1995
M; 11 ;394374;1995
M; 12 ;420326;1995
M; 13 ;426105;1995
M; 14 ;427384;1995
M; 15 ;406360;1995
M; 16 ;396313;1995
M; 17 ;401100;1995
M; 18 ;388877;1995
M; 19 ;395537;1995
M; 20 ;419337;1995
M; 21 ;442108;1995
M; 22 ;449829;1995
M; 23 ;448672;1995
M; 24 ;436025;1995
M; 25 ;431117;1995
M; 26 ;426777;1995
M; 27 ;429231;1995
M; 28 ;442445;1995
M; 29 ;446920;1995
M; 30 ;455300;1995
M; 31 ;452064;1995
M; 32 ;439324;1995
M; 33 ;443890;1995
M; 34 ;443124;1995
M; 35 ;444466;1995
M; 36 ;434111;1995
M; 37 ;436414;1995
M; 38 ;434016;1995
M; 39 ;432809;1995
M; 40 ;434958;1995
M; 41 ;429027;1995
M; 42 ;437620;1995
M; 43 ;431206;1995
M; 44 ;450602;1995
M; 45 ;445890;1995
M; 46 ;447496;1995
M; 47 ;441083;1995
M; 48 ;419442;1995
M; 49 ;320287;1995
M; 50 ;315710;1995
M; 51 ;308932;1995
M; 52 ;289218;1995
M; 53 ;260526;1995
M; 54 ;272346;1995
M; 55 ;286040;1995
M; 56 ;282856;1995
M; 57 ;280543;1995
M; 58 ;283432;1995
M; 59 ;278561;1995
M; 60 ;285213;1995
M; 61 ;276765;1995
M; 62 ;284696;1995
M; 63 ;278354;1995
M; 64 ;278917;1995
M; 65 ;261811;1995
M; 66 ;257042;1995
M; 67 ;247023;1995
M; 68 ;241980;1995
M; 69 ;234250;1995
M; 70 ;221576;1995
M; 71 ;216042;1995
M; 72 ;209159;1995
M; 73 ;208595;1995
M; 74 ;204150;1995
M; 75 ;118998;1995
M; 76 ;97629;1995
M; 77 ;81574;1995
M; 78 ;71941;1995
M; 79 ;83267;1995
M; 80 ;113673;1995
M; 81 ;105583;1995
M; 82 ;95765;1995
M; 83 ;79511;1995
M; 84 ;72624;1995
M; 85 ;61366;1995
M; 86 ;52228;1995
M; 87 ;41945;1995
M; 88 ;34636;1995
M; 89 ;27708;1995
M; 90 ;21425;1995
M; 91 ;16281;1995
M; 92 ;12604;1995
M; 93 ;8903;1995
M; 94 ;5992;1995
M; 95 ;3597;1995
M; 96 ;2376;1995
M; 97 ;1549;1995
M; 98 ;1007;1995
M; 99 ;476;1995
M;100 ou +;743;1995
F; 0 ;355311;1995
F; 1 ;352368;1995
F; 2 ;369253;1995
F; 3 ;376842;1995
F; 4 ;379575;1995
F; 5 ;383659;1995
F; 6 ;385796;1995
F; 7 ;386406;1995
F; 8 ;391973;1995
F; 9 ;387353;1995
F; 10 ;383798;1995
F; 11 ;376773;1995
F; 12 ;400278;1995
F; 13 ;405376;1995
F; 14 ;407862;1995
F; 15 ;387703;1995
F; 16 ;379912;1995
F; 17 ;382591;1995
F; 18 ;372642;1995
F; 19 ;383329;1995
F; 20 ;407191;1995
F; 21 ;434338;1995
F; 22 ;444207;1995
F; 23 ;446181;1995
F; 24 ;434478;1995
F; 25 ;432920;1995
F; 26 ;429670;1995
F; 27 ;430371;1995
F; 28 ;444592;1995
F; 29 ;447692;1995
F; 30 ;458642;1995
F; 31 ;455762;1995
F; 32 ;443468;1995
F; 33 ;448860;1995
F; 34 ;447042;1995
F; 35 ;449329;1995
F; 36 ;440780;1995
F; 37 ;442995;1995
F; 38 ;440635;1995
F; 39 ;439904;1995
F; 40 ;440628;1995
F; 41 ;432784;1995
F; 42 ;439451;1995
F; 43 ;432059;1995
F; 44 ;447240;1995
F; 45 ;442326;1995
F; 46 ;439900;1995
F; 47 ;433840;1995
F; 48 ;413723;1995
F; 49 ;315981;1995
F; 50 ;313530;1995
F; 51 ;305589;1995
F; 52 ;285322;1995
F; 53 ;258780;1995
F; 54 ;272819;1995
F; 55 ;292593;1995
F; 56 ;290973;1995
F; 57 ;291903;1995
F; 58 ;296816;1995
F; 59 ;296752;1995
F; 60 ;307177;1995
F; 61 ;302209;1995
F; 62 ;315038;1995
F; 63 ;313793;1995
F; 64 ;318305;1995
F; 65 ;303612;1995
F; 66 ;303295;1995
F; 67 ;296739;1995
F; 68 ;297621;1995
F; 69 ;295146;1995
F; 70 ;287582;1995
F; 71 ;284402;1995
F; 72 ;281726;1995
F; 73 ;286265;1995
F; 74 ;283954;1995
F; 75 ;170632;1995
F; 76 ;145527;1995
F; 77 ;125979;1995
F; 78 ;114972;1995
F; 79 ;137446;1995
F; 80 ;198612;1995
F; 81 ;188653;1995
F; 82 ;180059;1995
F; 83 ;157964;1995
F; 84 ;151664;1995
F; 85 ;136166;1995
F; 86 ;122345;1995
F; 87 ;104598;1995
F; 88 ;91462;1995
F; 89 ;76960;1995
F; 90 ;64088;1995
F; 91 ;52392;1995
F; 92 ;42606;1995
F; 93 ;33144;1995
F; 94 ;23394;1995
F; 95 ;16546;1995
F; 96 ;11373;1995
F; 97 ;7791;1995
F; 98 ;5606;1995
F; 99 ;3640;1995
F;100 ou +;4905;1995
M; 0 ;380925;1995
M; 1 ;368710;1995
M; 2 ;369599;1995
M; 3 ;386783;1995
M; 4 ;395932;1996
M; 5 ;399751;1996
M; 6 ;401259;1996
M; 7 ;404531;1996
M; 8 ;404600;1996
M; 9 ;410785;1996
M; 10 ;405031;1996
M; 11 ;401097;1996
M; 12 ;395165;1996
M; 13 ;420643;1996
M; 14 ;426939;1996
M; 15 ;427954;1996
M; 16 ;407287;1996
M; 17 ;396267;1996
M; 18 ;399704;1996
M; 19 ;385646;1996
M; 20 ;390714;1996
M; 21 ;415009;1996
M; 22 ;437695;1996
M; 23 ;446294;1996
M; 24 ;445362;1996
M; 25 ;433110;1996
M; 26 ;430199;1996
M; 27 ;426117;1996
M; 28 ;428273;1996
M; 29 ;442821;1996
M; 30 ;447050;1996
M; 31 ;455683;1996
M; 32 ;451228;1996
M; 33 ;438646;1996
M; 34 ;443094;1996
M; 35 ;441833;1996
M; 36 ;443609;1996
M; 37 ;432625;1996
M; 38 ;435398;1996
M; 39 ;433197;1996
M; 40 ;431127;1996
M; 41 ;433710;1996
M; 42 ;427436;1996
M; 43 ;435626;1996
M; 44 ;429577;1996
M; 45 ;448024;1996
M; 46 ;443524;1996
M; 47 ;445353;1996
M; 48 ;438513;1996
M; 49 ;417282;1996
M; 50 ;318001;1996
M; 51 ;313998;1996
M; 52 ;307154;1996
M; 53 ;287316;1996
M; 54 ;258828;1996
M; 55 ;269868;1996
M; 56 ;283462;1996
M; 57 ;279702;1996
M; 58 ;277721;1996
M; 59 ;280061;1996
M; 60 ;274520;1996
M; 61 ;281460;1996
M; 62 ;272394;1996
M; 63 ;279563;1996
M; 64 ;273344;1996
